key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_PIPPI_TOWN_HALL_CANARY_0,"[@]Hey! We're supposed to deliver this canary to its mom, remember?[WAIT@]Canary Village is at the northwest of town.[WAIT@]Come on, let's go!","[@]Hé ! On est censés ramener ce canari à sa maman, t'as pas oublié ?[WAIT@]Le village Canari est au nord-ouest de la ville.[WAIT@]Allez, on y va !","[@]Ehi! Dobbiamo riportare questo canarino dalla sua mamma, ricordi?[WAIT@]Il Villaggio Canarino è a nordovest della città.[WAIT@]Forza, andiamo!",[@]なにしてるのよ？\nこのこを　ママのところに\nかえしにいこうよ！[WAIT@]カナリアむらは　まちの　ほくせいよ！[WAIT@]さぁ！　いきましょ！,"[@]이 카나리아를 엄마 새한테 데려다줘야 해,\n기억하지?[WAIT@]카나리아 마을은 마을 북서쪽에 있어.[WAIT@]자, 가자!","[@]¡Hey! Se supone que debemos llevar a este canario con su madre, ¿recuerdas?[WAIT@]La Villa Canario está al noroeste de la ciudad.[WAIT@]¡Vamos!","[@]¡Eh! Se supone que teníamos que llevar a este canario con su madre, ¿no te acuerdas?[WAIT@]La Aldea Canaria está al noroeste del pueblo.[WAIT@]¡Venga, vamos!","[@]Ei! A gente tem que entregar esse canarinho pra mãe dele, lembra?[WAIT@]A Vila Canarinho fica a noroeste da cidade.[WAIT@]Vamos lá! Bora!","[@]Hej! Mamy dostarczyć tego kanarka do jego mamy, pamiętasz?[WAIT@]Wioska Kanarków jest w północno-zachodniej części miasta.[WAIT@]No chodź, idziemy!","[@]Hey! Wir wollten dieses Küken zu seiner Mutter bringen, erinnerst du dich?[WAIT@]Das Kanariendorf liegt im Nordwesten der Stadt.[WAIT@]Komm, lass uns gehen!","[@]Эй, ты забыл? Нам надо доставить канарёнка его маме![WAIT@]Канарская деревушка находится к северо-западу от города.[WAIT@]Ну же, пошли!","[@]Гей, ти забув? Нам треба повернути пташеня його матусі![WAIT@]Село канарок знаходиться на північний захід від міста.[WAIT@]Ну ж, гайда!"
DIALOGUE_PODUNK_CUTSCENES_PIPPI_TOWN_HALL_REJECT_0,"[@]Hey, why are we going to the town hall?[WAIT@]Isn't that place boring?[WAIT@]Come on, let's go somewhere else![WAIT@]How about the [color]department store[/color]?[WAIT@]I hear they have a new animal at the [color]pet shop[/color] there!","[@]Hé, pourquoi on va à la mairie ?[WAIT@]C'est barbant comme endroit, non ?[WAIT@]Allons autre part ![WAIT@]Le [color]centre commercial[/color], ça te dirait ?[WAIT@]Il paraît qu'ils ont un nouvel animal à l'[color]animalerie[/color] là-bas !","[@]Ehi, perché stiamo andando al municipio?[WAIT@]Secondo me lì è una noia.[WAIT@]Forza, andiamo da un'altra parte![WAIT@]Che ne dici del [color]centro commerciale[/color]?[WAIT@]Ho saputo che hanno un altro animale al [color]negozio di animali[/color]!",[@]まちやくばに　なんのようがあるの？[WAIT@]ここって　たいくつよ。[WAIT@]もっと　ほかの\nたのしいところに　いきましょうよ！[WAIT@]そうねぇ・・・　[color]デパート[/color]なんかどう？[WAIT@]ペットショップに　[color]カナリアのヒナ[/color]が\nあたらしくはいったんですって！,[@]왜 시청에 온 거야?[WAIT@]여긴 재미없잖아.[WAIT@]어서 다른 곳으로 가자![WAIT@][color]백화점[/color]은 어때?[WAIT@]거기 펫숍에 다시 새 동물들이 생겼대!,"[@]Hey, ¿por qué estamos yendo al ayuntamiento?[WAIT@]¿No es aburrido ese lugar?[WAIT@]Vamos, ¡vayamos a otro sitio![WAIT@]¿Qué tal si vamos al [color]centro comercial[/color]?[WAIT@]¡Escuché que tienen un nuevo animalito en la [color]tienda de mascotas[/color]!","[@]Eh, ¿por qué vamos al ayuntamiento?[WAIT@]¡Si ese lugar es todo un tostón![WAIT@]Venga, ¡vayamos a otro sitio![WAIT@]¿Qué te parecería ir al [color]centro comercial[/color]?[WAIT@]¡He oído que tienen un nuevo animal en la\n[color]tienda de mascotas[/color]!","[@]Ei, por que estamos indo pra prefeitura?[WAIT@]Lugar mais chato![WAIT@]Anda, vamos para outro lugar![WAIT@]Que tal o [color]mercado[/color]?[WAIT@]Ouvi falar que tem um novo animalzinho lá no [color]pet shop[/color]!","[@]Hej, dlaczego idziemy do ratusza?[WAIT@]Przecież to nudne miejsce.[WAIT@]Chodźmy gdzie indziej![WAIT@]Co powiesz na [color]dom handlowy[/color]?[WAIT@]Słyszałam, że mają tam nowe zwierzę w [color]sklepie zoologicznym[/color]!","[@]Hey, warum gehen wir zum Rathaus?[WAIT@]Ist es dort nicht langweilig?[WAIT@]Komm schon, lass uns woanders hingehen![WAIT@]Wie wär's mit dem [color]Kaufhaus[/color]?[WAIT@]Ich hab gehört, dass es dort ein neues Tier im [color]Zooladen[/color] gibt!","[@]Эй, почему мы идём в мэрию?[WAIT@]Там же скучно![WAIT@]Давай пойдём куда-нибудь ещё![WAIT@]Может, заглянем в [color]универмаг[/color]?[WAIT@]Тут говорят, что [color]зоомагазине[/color] появилась новая зверушка!","[@]Гей, чому ми йдемо до мерії?[WAIT@]Там нудьга страшна![WAIT@]Давай ще десь погуляємо![WAIT@]Може, заглянемо в [color]універмаг[/color]?[WAIT@]Тут кажуть, що в [color]зоомагазині[/color] з'явилося нове звірятко!"
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_0,[@][Pippi]!,[@][Pippi] !,[@][Pippi]!,[@][Pippi]ちゃーん！！！,[@][Pippi]!,[@]¡[Pippi]!,[@]¡[Pippi]!,[@][Pippi]!,[@][Pippi]!,[@][Pippi]!,[@][Pippi]!,[@][Pippi]!
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_1,"[@]Oh, [Pippi]!","[@]Oh, [Pippi] !","[@]Oh, [Pippi]!",[@][Pippi]ちゃーん！！！　どこにいるのー！,"[@]오, [Pippi]!","[@]¡Oh, [Pippi]!","[@]¡Oh, [Pippi]!","[@]Oh, [Pippi]!","[@]Och, [Pippi]!","[@]Oh, [Pippi]!","[@]Ох, [Pippi]!","[@]Ох, [Pippi]!"
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_2,"[@]Oh me, oh my!","[@]C'est terrible, c'est affreux !",[@]È terribile!,[@]あぁ・・・　どうしましょ\n　　　　　　　どうしましょ\n　　　　　　　　どうしましょ,[@]어떡하니!,"[@]¡Ay, Dios mío!","[@]¡Ay, mi madre!","[@]Oh, vida! Oh, céus!",[@]Rety kotlety!,"[@]Ojemine, ojemine!",[@]О боже!,[@]О боже!
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_3,"[@]Oh me, oh my!","[@]C'est affreux, c'est terrible !",[@]È davvero terribile!,[@]どうしましょ\n　どうしましょ,[@]어떡해!,"[@]¡Ay, Dios mío!","[@]¡Ay, mi madre!","[@]Oh, azar...",[@]Rety kotlety!,"[@]Ojemine, ojemine!",[@]Боже мой!,[@]Боже правий!
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_4,"[@]What can I do, what should I do?!","[@]Qu'est-ce que je peux faire, qu'est-ce que je peux faire ?!",[@]Cosa posso fare?!,[@]どうしましょ,[@]도대체 어디에 있는 거니?,"[@]¡¿Qué puedo hacer, qué debo hacer?!","[@]¡¿Qué hago ahora, qué hago ahora?!","[@]O que eu faço, o que eu faço?","[@]Co mam zrobić, co mam zrobić?!","[@]Was kann ich tun, was soll ich tun?!","[@]Что же мне делать, что мне делать?!","[@]Що мені робити, що мені робити?!"
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_CALL_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_1,"[@]Oh, hello [Ninten]...","[@]Oh, bonjour [Ninten]...","[@]Oh, ciao [Ninten]...",[@]あ　[Ninten]くん・・・。,"[@]아, [Ninten]...","[@]Oh, hola [Ninten]...","[@]Oh, hola, [Ninten]...","[@]Ah, olá, [Ninten]...","[@]Och, witaj [Ninten]...","[@]Oh, hallo [Ninten] ...","[@]Ох, здравствуй, [Ninten]...","[@]Ох, здрастуй, [Ninten]..."
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_4,"[@]It seems my dear [color][Pippi][/color]'s gone missing![WAIT@]She always goes outside to play, but she hasn't come home since yesterday...[WAIT@]If you're going into town, please ask [color]Mayor Goodman[/color] if anyone's seen her, okay?","[@]Je crois que ma petite [color][Pippi][/color] a disparu ![WAIT@]Elle passe son temps à jouer dehors, mais depuis hier, elle n'est pas rentrée...[WAIT@]Je t'en prie, si tu vas en ville, demande au [color]maire,\nM. Goodman[/color], si quelqu'un l'aurait aperçue... D'accord ?","[@]La mia povera [color][Pippi][/color] è sparita![WAIT@]Gioca sempre fuori, ma è da ieri che non torna![WAIT@]Se vai in città, fammi il favore di chiedere notizie al [color]Sindaco Goodman[/color], va bene?",[@]うちの　[color][Pippi][/color]が　まいごに　なったの！[WAIT@]あのこ　そとであそぶのが　だいすきで・・・\nいつも　あそびにでかけちゃうんだけど\nきのうから　ずっと　かえっていないのよ！[WAIT@]マザーズデイの　まちに　いくなら\n[color]ちょうちょうさん[/color]に　れんらくしてくださいな。\nオロオロ　ウロウロ・・・。,"[@]내 소중한 딸, [color][Pippi][/color][ko_part:Pippi:1] 사라진 것 같아![WAIT@]평소처럼 밖에 놀러 나갔는데 어제부터 집에 안\n들어오고...[WAIT@]마을에 갈 일이 생기면, [color]굿맨 시장님[/color]께 본 사람이\n있는지 여쭤봐 주겠니?","[@]¡Parece que mi querida [color][Pippi][/color] ha desaparecido![WAIT@]Ella siempre salía a jugar afuera, pero esta vez lleva sin volver a casa desde ayer...[WAIT@]Si vas a la ciudad, por favor pregúntale al [color]Alcalde Goodman[/color] si alguien la ha visto, ¿está bien?","[@]¡Mi querida [color][Pippi][/color] ha desaparecido![WAIT@]Siempre sale a jugar fuera, pero esta vez lleva sin volver a casa desde ayer...[WAIT@]Si vas al pueblo, pregúntale al [color]Alcalde Goodman[/color] si alguien la ha visto, ¿vale?","[@]Parece que a minha querida [color][Pippi][/color] desapareceu.[WAIT@]Ela sempre sai para brincar, mas não voltou para casa desde ontem...[WAIT@]Se você estiver indo à cidade, por favor, pergunte ao [color]Prefeito Gentili[/color] se alguém a viu, tá bom?","[@]Wygląda na to, że moja kochana [color][Pippi][/color] zaginęła![WAIT@]Zawsze wychodzi na dwór się bawić, ale od wczoraj nie wróciła do domu...[WAIT@]Jeśli wybierasz się do miasta, zapytaj [color]burmistrza Goodmana[/color], czy ktoś ją widział, dobrze?","[@]Meine liebste [color][Pippi][/color] ist verschwunden![WAIT@]Sie geht immer raus zum Spielen, aber seit gestern kam sie nicht mehr nach Hause ...[WAIT@]Wenn du in die Stadt gehst, bitte frag [color]Bürgermeister Goodman[/color], ob sie jemand gesehen hat, okay?","[@]Моя милая [color][Pippi][/color] пропала![WAIT@]Она всегда выходит поиграть на улицу, но со вчерашнего дня она так и не появлялась дома...[WAIT@]Если пойдёшь в город, спроси [color]мэра Гудмена[/color], вдруг её кто-то видел...","[@]Моя мила [color][Pippi][/color] загубилася![WAIT@]Вона завжди виходить пограти на вулицю, але з учорашнього дня вона так і не з'являлася вдома...[WAIT@]Якщо підеш у місто, запитай [color]мера Гудмена[/color], чи бачив її хтось."
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_7,[@](Sniffle sniffle... Sob sob...),[@](Snif snif... *sanglots*...),[@](Sniff sniff... Sob sob...),[@]（ヒク　ヒク・・・グスン　グスン・・・。）,[@](훌쩍 훌쩍...),[@](Sniff sniff... *sollozos*...),"[@](Snif, snif... *sollozos*...)","[@](Snif, snif... Chuif...)",[@](Chlip chlip... Szloch szloch...),[@](Schnief-schnief ... Schluchz-Schluchz ...),[@](Хлюп-хлюп... хнык-хнык...),[@](Хлюп-хлюп... хник-хник...)
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_9,"[@]Yes, you will?",[@]Tu vas le faire ?,[@]Lo farai?,[@][Ninten]くん　いってきてくれるの・・・？,[@]그래 주겠니?,[@]¿Sí lo harás?,"[@]¿Sí, lo harás?",[@]Você vai?,[@]Naprawdę? Zrobisz to?,"[@]Ja, machst du?",[@]Правда? Ты к нему пойдёшь?,[@]Правда? Ти до нього підеш?
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_10,"[@]Thank you so much, [Ninten]!","[@]Merci infiniment, [Ninten] !","[@]Grazie di cuore, [Ninten]!",[@]ありがとう・・・おねがいね！\nちょうちょうさんなら　マザーズデイの\nまちやくばに　いるはずよ。,"[@]고마워, [Ninten]!","[@]¡Muchísimas gracias, [Ninten]!","[@]¡Muchísimas gracias, [Ninten]!","[@]Muito obrigada, [Ninten]!","[@]Bardzo ci dziękuję, [Ninten]!","[@]Ich danke dir vom Herzen, [Ninten]!","[@][Ninten], большое тебе спасибо!","[@][Ninten], дуже тобі дякую!"
DIALOGUE_PODUNK_CUTSCENES_PIPPISMOM_HELP_SPEAKER_Mrs._Lindgren,Mrs. Lindgren,Mᵐᵉ Lindgren,Sig.ra Lindgren,リンドグレーンさん,린드그렌 부인,Sra. Lindgren,Sra. Lindgren,Sra. Lindgren,Pani Lindgren,Frau Lindgren,Миссис Линдгрен,Місіс Ліндгрен
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_ATTACK_2,"[@]I'm surprised that a human child such as yourself has managed to get here...[WAIT@]More surprising however, is that my analysis indicates that you possess the ability to harness PSI.[WAIT@]While those powers seem to have only awakened recently, you appear to be quite skilled at using them.[WAIT@]If left unchecked, they could prove themselves to be a problem...[WAIT@]We must not allow someone like you to interfere with our plans.","[@]JE SUIS ÉTONNÉ QU'UN ENFANT HUMAIN TEL QUE TOI SOIT PARVENU À ARRIVER JUSQU'ICI...[WAIT@]MAIS PLUS SURPRENANT ENCORE, MES ANALYSES INDIQUENT QUE TU POSSÈDES LA CAPACITÉ D'UTILISER LA PSI.[WAIT@]BIEN QUE CES POUVOIRS SEMBLENT NE S'ÊTRE ÉVEILLÉS QUE RÉCEMMENT, TU AS L'AIR PARTICULIÈREMENT APTE À LES MAÎTRISER.[WAIT@]SI AUCUNE ACTION N'EST ENTREPRISE, CELA POURRAIT DEVENIR UN PROBLÈME...[WAIT@]NOUS NE DEVONS PAS PERMETTRE À UN INDIVIDU COMME TOI D'INTERFÉRER AVEC NOS PLANS.","[@]Sono sorpreso che un bambino umano sia arrivato fin qui...[WAIT@]Sono ancora più sorpreso, però, dalle mie analisi che dicono che tu sei capace di usare lo PSI.[WAIT@]I tuoi poteri si sono risvegliati da poco, ma sembri già piuttosto abile.[WAIT@]Bisogna fare qualcosa prima che possano causare problemi...[WAIT@]Uno come te non deve intromettersi nei nostri piani.",[@]ニンゲンノ　ブンザイデ\nヨク　ココマデ　タドリツイタナ。[WAIT@]ソノウエ　PSIマデ　ツカエルトハ。[WAIT@]サイキン　カクセイシタヨウダガ・・・[DELAY]\nツカイコナセテ　イルヨウダナ。[WAIT@]コレハ　ホウッテ　オケナイ。[WAIT@]ケイカクノ　ジャマハサセン。[DELAY]\nシマツ　シテヤル！,[@]너 같은 인간 아이가 여기까지 오다니...[WAIT@]분석 결과에 따르면 PSI 능력을 갖추고 있는 것\n같더군.[WAIT@]최근에야 얻은 힘이지만 꽤 능숙해.[WAIT@]조치를 취하지 않으면 요주의 인물이 되겠지.[WAIT@]또한 너 같은 인간들이 우리의 계획을 망치게 둘 순\n없다.,"[@]Me sorprende que un niño humano como tú haya conseguido llegar hasta aquí...[WAIT@]Más sorprendente aún es que mis análisis indican que posees la capacidad de hacer uso del PSI.[WAIT@]Si bien esos poderes parecen haber despertado hace poco, parece que eres bastante hábil usándolos.[WAIT@]Si esos poderes no son controlados, nos podría ser un problema.[WAIT@]No debemos permitir que alguíen como tú interfiera en nuestros planes.","[@]Me sorprende que un niño humano como tú haya podido llegar hasta aquí.[WAIT@]Más sorprendente, sin embargo, es que mis análisis indican que eres capaz de hacer uso del PSI.[WAIT@]Si bien es cierto que esos poderes despertaron en tu interior hace poco, pareces ser bastante hábil usándolos.[WAIT@]Si susodichos poderes no son controlados, nos podrían suponer un serio problema...[WAIT@]No debemos permitir que alguien como tú interfiera en nuestros planes.","[@]ESTOU SURPRESO QUE UMA CRIANÇA HUMANA COMO VOCÊ CONSEGUIU CHEGAR ATÉ AQUI...[WAIT@]MAIS SURPREENDENTE AINDA, A MINHA ANÁLISE INDICA QUE VOCÊ POSSUI PODERES PSI.[WAIT@]APESAR DESSES PODERES TEREM SIDO DESPERTADOS RECENTEMENTE, VOCÊ APARENTA TER UMA CERTA HABILIDADE COM ELES.[WAIT@]SE NÃO CUIDARMOS DISSO LOGO, PODERÁ SER UM PROBLEMA NO FUTURO...[WAIT@]NÃO PODEMOS DEIXAR ALGUÉM COMO VOCÊ INTERFERIR NOS NOSSOS PLANOS.","[@]Jestem zaskoczony, że takie ludzkie dziecko jak ty zdołało się tu dostać...[WAIT@]Bardziej zaskakująca jest moja analiza... ponoć posiadasz zdolność używania PSI.[WAIT@]Mimo że moce te przebudziły się w tobie niedawno, wydajesz się być całkiem uzdolniony w ich używaniu.[WAIT@]Jeśli pozostaną bez kontroli, mogą stanowić problem...[WAIT@]Nie możemy pozwolić, by ktoś taki jak ty pokrzyżował nam plany.","[@]Ich bin überrascht, dass ein Menschenkind wie du es geschafft hat, hierher zu kommen ...[WAIT@]Noch überraschender jedoch, deutet meine Analyse darauf hin, dass du die Fähigkeit hast, PSI zu benutzen.[WAIT@]Die Kräfte scheinen zwar erst vor Kurzem erwacht worden zu sein, aber du scheinst sie recht geschickt verwenden zu können.[WAIT@]Wenn sie nicht kontrolliert werden, könnten sie sich als Problem erweisen ...[WAIT@]Wir lassen nicht zu, dass jemand wie du unsere Pläne durchkreuzt.","[@]УДИВИТЕЛЬНО, ЧТО ЧЕЛОВЕЧЕСКИЙ РЕБЁНОК СМОГ СЮДА ДОБРАТЬСЯ...[WAIT@]НО ЧТО ЕЩЁ УДИВИТЕЛЬНЕЕ, МОЙ АНАЛИЗ ПОКАЗЫВАЕТ, ЧТО ТЫ ОБЛАДАЕШЬ ПСИХОСПОСОБНОСТЯМИ.[WAIT@]ЭТИ СИЛЫ, ПОХОЖЕ, ТОЛЬКО ПРОБУДИЛИСЬ, НО ТЫ УЖЕ ВЕСЬМА УМЕЛО ИХ ИСПОЛЬЗУЕШЬ.[WAIT@]В НАШЕМ СЛУЧАЕ ЭТО МОЖЕТ ВЫЗВАТЬ НЕКОТОРЫЕ ТРУДНОСТИ.[WAIT@]МЫ НЕ ПОЗВОЛИМ ТАКИМ КАК ТЫ ВМЕШИВАТЬСЯ В НАШИ ПЛАНЫ.","[@]ЯК ДИВНО, ЩО ЛЮДСЬКА ДИТИНА ЗМОГЛА ДІСТАТИСЯ ЦЬОГО МІСЦЯ...[WAIT@]АЛЕ ДИВНІШЕ ТЕ, ЩО ПОКАЗУЄ МІЙ АНАЛІЗ. ТИ МАЄШ ЗДАТНІСТЬ ДО ПСИХОКІНЕЗУ.[WAIT@]ЦІ СИЛИ, СХОЖЕ, ТІЛЬКИ ПРОКИНУЛИСЯ, АЛЕ ТИ ВЖЕ ДОСИТЬ ВМІЛО ЇХ ВИКОРИСТОВУЄШ.[WAIT@]У МАЙБУТЬНОМУ ВОНИ МОЖУТЬ ВИКЛИКАТИ ДЛЯ НАС НЕПРИЄМНОСТІ… [WAIT@]МИ НЕ МОЖЕМО ДОЗВОЛИТИ ТОБІ ВТРУЧАТИСЯ У НАШІ ПЛАНИ."
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_ATTACK_7,"[@]You may have bested the vicious beasts of this place, but you are no match to me!","[@]TU AS PEUT-ÊTRE RÉUSSI À VAINCRE LES FÉROCES CRÉATURES DE CE LIEU, MAIS TU N'AS AUCUNE CHANCE CONTRE MOI !","[@]Avrai anche sconfitto le bestie feroci di qui, ma non hai scampo contro di me!",[@]ココノ　ケモノヲ　タイショ　デキテモ\nワタシニハ　カナワヌ！,"[@]난폭해진 짐승들은 물리칠 수 있었겠지만, 난 아니다.\n덤벼라!","[@]Puede que hayas vencido a las bestias feroces de este lugar, ¡pero no eres rival para mí!","[@]Podrás haber vencido a las despiadadas bestias de este lugar, pero ¡no serás rival para mí!","[@]VOCÊ PODE TER SUPERADO AS FERAS DESTE LUGAR, TERRÁQUEO, MAS JAMAIS CONSEGUIRÁ ME DERROTAR!","[@]Może i pokonałeś okrutne bestie z tego miejsca, ale nie możesz się ze mną równać!","[@]Du magst die bösartigen Bestien dieses Ortes besiegt haben, aber mir bist du nicht gewachsen!","[@]ХОТЬ ТЫ И ОДОЛЕЛ ЗДЕШНИХ ЧУДИЩ, НО ПРОТИВ МЕНЯ У ТЕБЯ НЕТ НИ ЕДИНОГО ШАНСА.","[@]ХОЧ ТИ І ПОДОЛАВ МІСЦЕВИХ ПОТВОР, ПРОТИ МЕНЕ У ТЕБЕ НЕМАЄ ЖОДНОГО ШАНСУ."
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_ATTACK_REMATCH_2,"[@]No matter how many times you come back, you will never beat me!","[@]PEU IMPORTE COMBIEN DE FOIS TU REVIENDRAS, TU NE ME VAINCRAS JAMAIS !","[@]Torna quante volte vuoi, non vincerai mai!",[@]ナンド　モドッテキテモ　ケッカハ　オナジダ！,"[@]몇 번이고 도전해라, 넌 절대 날 이길 수 없다!","[@]No importa cuántas veces regreses, ¡nunca podrás vencerme!","[@]No importa cuántas veces vuelvas, ¡nunca podrás vencerme!","[@]NÃO IMPORTA QUANTAS VEZES VOCÊ VOLTE, EU SEMPRE TRIUNFAREI!","[@]Nieważne ile razy wrócisz, nigdy mnie nie pokonasz!","[@]Egal wie oft du zurück kommst, mich wirst du nie eliminieren!","[@]ТЫ МОЖЕШЬ СКОЛЬКО УГОДНО ВОЗВРАЩАТЬСЯ, НО МЕНЯ ТЫ НИКОГДА НЕ ПОБЕДИШЬ!","[@]ТИ МОЖЕШ ПОВЕРТАТИСЯ, СКІЛЬКИ ЗАВГОДНО, АЛЕ МЕНЕ ТОБІ НІКОЛИ НЕ ПЕРЕМОГТИ!"
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_DEFEAT_1,[@]Impossible... I can't believe that I've been defeated by a mere human child...[WAIT@]I'll have to report this incident to the mothership...,[@]IMPOSSIBLE... JE NE PEUX PAS CROIRE QUE J'AIE ÉTÉ VAINCU PAR UN SIMPLE ENFANT HUMAIN...[WAIT@]JE VAIS DEVOIR SIGNALER CET INCIDENT AU VAISSEAU-MÈRE...,[@]Impossibile... ho perso contro un semplice bambino umano...[WAIT@]Devo fare rapporto alla nave madre...,[@]コノ　ワタシガ・・・[DELAY]\nニンゲンゴトキニ　ヤブレルトハ・・・。[WAIT@]マザーシップニ　ホウコクセネバ！,[@]내 야망이 고작 이 인간 아이에게 저지당했다고...?[WAIT@]이 순간은 잊지 않겠다.,[@]Imposible... No puedo creer que haya sido derrotado por un simple niño humano...[WAIT@]Tendré que reportar este incidente a la nave nodriza...,[@]Imposible... No puedo creer que haya sido derrotado por un simple niño humano...[WAIT@]He de reportar los sucesos acontecidos a nuestra\nnave nodriza.,[@]IMPOSSÍVEL... NÃO CONSIGO ACREDITAR QUE FUI DERROTADO POR UMA MERA CRIANÇA HUMANA...[WAIT@]PRECISO REPORTAR ISSO À NAVE-MÃE IMEDIATAMENTE...,"[@]Niemożliwe... Nie mogę uwierzyć, że zostałem pokonany przez zwykłe ludzkie dziecko...[WAIT@]Będę musiał zgłosić ten incydent do jednostki centralnej...","[@]Unmöglich ... Ich kann nicht glauben, von einem einfachen Menschenkind besiegt worden zu sein ...[WAIT@]Ich muss dies dem Mutterschiff melden ...","[@]НЕМЫСЛИМО... НЕ МОГУ ПОВЕРИТЬ, ЧТО Я БЫЛ ПОБЕЖДЁН ОБЫКНОВЕННЫМ ЧЕЛОВЕЧЕСКИМ РЕБЁНКОМ...[WAIT@]НЕОБХОДИМО ДОЛОЖИТЬ ОБ ЭТОМ В ГЛАВНЫЙ КОРАБЛЬ...","[@]НЕМИСЛИМО... НЕ ВІРЮ, ЩО МЕНІ ЗАВДАЛА ПОРАЗКУ ЗВИЧАЙНА ЛЮДСЬКА ДИТИНА...[WAIT@]НЕОБХІДНО ДОКЛАСТИ ПРО ЦЕ У ГОЛОВНИЙ КОРАБЕЛЬ..."
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_DEFEAT_7,[@]The odd sound that drove the animals insane died down.,[@]Le son étrange qui rendait les animaux fous s'est arrêté.,[@]Il rumore strano che faceva impazzire gli animali è finito.,[@]どうぶつたちを　くるわせていた\nあやしいおとは　きえた。,[@]동물들을 미치게 하던 소리가 잦아들었다.,[@]El extraño sonido que volvía locos a los animales\nha cesado.,[@]El extraño sonido que volvía locos a los animales\nha cesado.,[@]O som estranho que estava incomodando os animais do zoológico foi se dissipando..,"[@]Dziwny dźwięk, który doprowadzał zwierzęta do szaleństwa, ucichł.","[@]Der seltsame Klang, der die Tiere in den Wahnsinn trieb, verstummte.","[@]Странный звук, сводивший животных с ума, затих.","[@]Дивний звук, що зводив тварин з глузду, зупинився."
DIALOGUE_PODUNK_CUTSCENES_STARMAN_JR_DEFEAT_8,[@]The Zoo became a safe place once more.,[@]Le zoo est à nouveau un endroit sûr.,[@]Lo zoo è di nuovo un luogo sicuro.,[@]どうぶつえんは　あんぜんになった。,[@]동물원은 다시 안전한 곳이 되었다.,[@]El zoológico vuelve a ser un lugar seguro.,[@]El zoo vuelve a ser un lugar seguro.,[@]O zoológico voltou a ser um lugar seguro.,[@]Zoo znów stało się bezpiecznym miejscem.,[@]Der Zoo wurde endlich wieder zu einem sicheren Ort.,[@]В зоопарке снова стало безопасно.,[@]У зоопарку знову стало безпечно.
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_0,[@]Who's there?!,[@]Qui va là ?!,[@]Chi va là?!,[@]まて！　だれだ！？,[@]누구야?!,[@]¡¿Quién anda ahí?!,[@]¡¿Quién anda ahí?!,[@]Quem tá aí?!,[@]Kto tam?!,[@]Wer ist da?!,[@]Кто тут?!,[@]Хто тут?!
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_3,"[@]Uh oh, it's Wally!","[@]Oh oh, c'est Wally !","[@]Oh no, è Wally!",[@]わ！　ウォーリーおじさんだ・・・。,"[@]어, 월리다!","[@]Oh no, ¡es Wally!","[@]Oh no, ¡es Wally!","[@]Ops, é o Wally!","[@]O-o, to Wally!","[@]Oh-oh, es ist Wally!","[@]Ой-ёй, это Уолли!",[@]Тільки не це! Уоллі!
DIALOGUE_PODUNK_CUTSCENES_WALLY_ATTACK_1_4,"[@]Hey, I recognize that little ginger face!","[@]Hé, j'la r'connais cette petite rouquine !",[@]Riconosco quei capelli rossi!,[@]むむ！　あのおさげは・・・　おぼえておるぞ！,"[@]어, 그 빨간 대가리!","[@]Hey, ¡reconozco esa carita pelirroja!","[@]Eh, ¡reconozco esas coletas!","[@]Ei, eu conheço esse rostinho sardento!","[@]Hej, poznaję tę małą rudą twarz!","[@]Hey, dieses Rotschopf-Gesicht kenne ich doch!","[@]Эй ты, рыжеволосая девчонка! Я тебя знаю!","[@]Гей ти, руда! Я тебе впізнаю!"
